1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2849, none, wythers:desert_pinnacles, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2850, beach, wythers:sand_dunes, MONSTER, minecraft:spider, 80, 4, 4
2851, beach, wythers:sand_dunes, MONSTER, minecraft:zombie, 80, 4, 4
2852, beach, wythers:sand_dunes, MONSTER, minecraft:zombie_villager, 10, 1, 1
2853, beach, wythers:sand_dunes, MONSTER, minecraft:skeleton, 80, 4, 4
2854, beach, wythers:sand_dunes, MONSTER, minecraft:creeper, 80, 4, 4
2855, beach, wythers:sand_dunes, MONSTER, minecraft:slime, 80, 4, 4
2856, beach, wythers:sand_dunes, MONSTER, minecraft:enderman, 5, 1, 4
2857, beach, wythers:sand_dunes, MONSTER, minecraft:witch, 5, 1, 1
2858, beach, wythers:sand_dunes, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2859, beach, wythers:sand_dunes, CREATURE, minecraft:turtle, 10, 2, 5
2860, beach, wythers:sand_dunes, AMBIENT, minecraft:bat, 10, 8, 8
2861, beach, wythers:sand_dunes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2862, taiga, wythers:pine_barrens, MONSTER, minecraft:spider, 80, 4, 4
2863, taiga, wythers:pine_barrens, MONSTER, minecraft:zombie, 80, 4, 4
2864, taiga, wythers:pine_barrens, MONSTER, minecraft:zombie_villager, 10, 1, 1
2865, taiga, wythers:pine_barrens, MONSTER, minecraft:skeleton, 80, 4, 4
2866, taiga, wythers:pine_barrens, MONSTER, minecraft:creeper, 80, 4, 4
2867, taiga, wythers:pine_barrens, MONSTER, minecraft:slime, 80, 4, 4
2868, taiga, wythers:pine_barrens, MONSTER, minecraft:enderman, 5, 1, 4
2869, taiga, wythers:pine_barrens, MONSTER, minecraft:witch, 5, 1, 1
2870, taiga, wythers:pine_barrens, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2871, taiga, wythers:pine_barrens, CREATURE, minecraft:sheep, 12, 4, 4
2872, taiga, wythers:pine_barrens, CREATURE, minecraft:pig, 10, 4, 4
2873, taiga, wythers:pine_barrens, CREATURE, minecraft:chicken, 10, 4, 4
2874, taiga, wythers:pine_barrens, CREATURE, minecraft:cow, 10, 4, 4
2875, taiga, wythers:pine_barrens, CREATURE, minecraft:wolf, 10, 4, 4
2876, taiga, wythers:pine_barrens, CREATURE, minecraft:rabbit, 10, 2, 3
2877, taiga, wythers:pine_barrens, CREATURE, minecraft:fox, 10, 2, 4
2878, taiga, wythers:pine_barrens, AMBIENT, minecraft:bat, 10, 8, 8
2879, taiga, wythers:pine_barrens, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2880, none, wythers:snowy_canyon, MONSTER, minecraft:spider, 80, 4, 4
2881, none, wythers:snowy_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2882, none, wythers:snowy_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2883, none, wythers:snowy_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2884, none, wythers:snowy_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2885, none, wythers:snowy_canyon, MONSTER, minecraft:slime, 80, 4, 4
2886, none, wythers:snowy_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2887, none, wythers:snowy_canyon, MONSTER, minecraft:witch, 5, 1, 1
2888, none, wythers:snowy_canyon, CREATURE, minecraft:goat, 10, 1, 3
2889, none, wythers:snowy_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2890, none, wythers:snowy_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2891, none, wythers:cool_stony_canyons, MONSTER, minecraft:spider, 80, 4, 4
2892, none, wythers:cool_stony_canyons, MONSTER, minecraft:zombie, 80, 4, 4
2893, none, wythers:cool_stony_canyons, MONSTER, minecraft:zombie_villager, 10, 1, 1
2894, none, wythers:cool_stony_canyons, MONSTER, minecraft:skeleton, 80, 4, 4
2895, none, wythers:cool_stony_canyons, MONSTER, minecraft:creeper, 80, 4, 4
2896, none, wythers:cool_stony_canyons, MONSTER, minecraft:slime, 80, 4, 4
2897, none, wythers:cool_stony_canyons, MONSTER, minecraft:enderman, 5, 1, 4
2898, none, wythers:cool_stony_canyons, MONSTER, minecraft:witch, 5, 1, 1
2899, none, wythers:cool_stony_canyons, CREATURE, minecraft:sheep, 12, 4, 4
2900, none, wythers:cool_stony_canyons, CREATURE, minecraft:pig, 10, 4, 4
2901, none, wythers:cool_stony_canyons, CREATURE, minecraft:chicken, 10, 4, 4
2902, none, wythers:cool_stony_canyons, CREATURE, minecraft:cow, 10, 4, 4
2903, none, wythers:cool_stony_canyons, CREATURE, minecraft:horse, 10, 2, 6
2904, none, wythers:cool_stony_canyons, CREATURE, minecraft:donkey, 10, 1, 3
2905, none, wythers:cool_stony_canyons, AMBIENT, minecraft:bat, 10, 8, 8
2906, none, wythers:cool_stony_canyons, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2907, none, wythers:stony_canyon, MONSTER, minecraft:spider, 80, 4, 4
2908, none, wythers:stony_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2909, none, wythers:stony_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2910, none, wythers:stony_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2911, none, wythers:stony_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2912, none, wythers:stony_canyon, MONSTER, minecraft:slime, 80, 4, 4
2913, none, wythers:stony_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2914, none, wythers:stony_canyon, MONSTER, minecraft:witch, 5, 1, 1
2915, none, wythers:stony_canyon, CREATURE, minecraft:sheep, 12, 4, 4
2916, none, wythers:stony_canyon, CREATURE, minecraft:pig, 10, 4, 4
2917, none, wythers:stony_canyon, CREATURE, minecraft:chicken, 10, 4, 4
2918, none, wythers:stony_canyon, CREATURE, minecraft:cow, 10, 4, 4
2919, none, wythers:stony_canyon, CREATURE, minecraft:horse, 10, 2, 6
2920, none, wythers:stony_canyon, CREATURE, minecraft:donkey, 10, 1, 3
2921, none, wythers:stony_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2922, none, wythers:stony_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2923, none, wythers:granite_canyon, MONSTER, minecraft:spider, 80, 4, 4
2924, none, wythers:granite_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2925, none, wythers:granite_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2926, none, wythers:granite_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2927, none, wythers:granite_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2928, none, wythers:granite_canyon, MONSTER, minecraft:slime, 80, 4, 4
2929, none, wythers:granite_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2930, none, wythers:granite_canyon, MONSTER, minecraft:witch, 5, 1, 1
2931, none, wythers:granite_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2932, none, wythers:granite_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2933, none, wythers:tropical_forest_canyon, MONSTER, minecraft:spider, 80, 4, 4
2934, none, wythers:tropical_forest_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2935, none, wythers:tropical_forest_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2936, none, wythers:tropical_forest_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2937, none, wythers:tropical_forest_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2938, none, wythers:tropical_forest_canyon, MONSTER, minecraft:slime, 80, 4, 4
2939, none, wythers:tropical_forest_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2940, none, wythers:tropical_forest_canyon, MONSTER, minecraft:witch, 5, 1, 1
2941, none, wythers:tropical_forest_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2942, none, wythers:tropical_forest_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2943, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:spider, 80, 4, 4
2944, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2945, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2946, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2947, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2948, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:slime, 80, 4, 4
2949, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2950, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:witch, 5, 1, 1
2951, jungle, wythers:bamboo_jungle_canyon, MONSTER, minecraft:ocelot, 10, 1, 1
2952, jungle, wythers:bamboo_jungle_canyon, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2953, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:pig, 10, 4, 4
2954, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
2955, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
2956, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:panda, 80, 1, 2
2957, jungle, wythers:bamboo_jungle_canyon, CREATURE, minecraft:fox, 20, 2, 4
2958, jungle, wythers:bamboo_jungle_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2959, jungle, wythers:bamboo_jungle_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2960, none, wythers:jungle_canyon, MONSTER, minecraft:spider, 80, 4, 4
2961, none, wythers:jungle_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2962, none, wythers:jungle_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2963, none, wythers:jungle_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2964, none, wythers:jungle_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2965, none, wythers:jungle_canyon, MONSTER, minecraft:slime, 80, 4, 4
2966, none, wythers:jungle_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2967, none, wythers:jungle_canyon, MONSTER, minecraft:witch, 5, 1, 1
2968, none, wythers:jungle_canyon, CREATURE, minecraft:frog, 10, 2, 5
2969, none, wythers:jungle_canyon, CREATURE, minecraft:parrot, 40, 1, 2
2970, none, wythers:jungle_canyon, CREATURE, minecraft:panda, 10, 1, 2
2971, none, wythers:jungle_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2972, none, wythers:jungle_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2973, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:spider, 80, 4, 4
2974, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2975, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2976, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2977, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2978, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:slime, 80, 4, 4
2979, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2980, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:witch, 5, 1, 1
2981, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:ocelot, 10, 1, 3
2982, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
2983, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:sheep, 12, 4, 4
2984, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:pig, 10, 4, 4
2985, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
2986, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:cow, 10, 4, 4
2987, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
2988, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:parrot, 40, 1, 2
2989, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:panda, 10, 1, 2
2990, jungle, wythers:eucalyptus_jungle_canyon, AMBIENT, minecraft:bat, 10, 8, 8
2991, jungle, wythers:eucalyptus_jungle_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2992, badlands, wythers:badlands_canyon, MONSTER, minecraft:spider, 80, 4, 4
2993, badlands, wythers:badlands_canyon, MONSTER, minecraft:zombie, 80, 4, 4
2994, badlands, wythers:badlands_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
2995, badlands, wythers:badlands_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
2996, badlands, wythers:badlands_canyon, MONSTER, minecraft:creeper, 80, 4, 4
2997, badlands, wythers:badlands_canyon, MONSTER, minecraft:slime, 80, 4, 4
2998, badlands, wythers:badlands_canyon, MONSTER, minecraft:enderman, 5, 1, 4
2999, badlands, wythers:badlands_canyon, MONSTER, minecraft:witch, 5, 1, 1
3000, badlands, wythers:badlands_canyon, AMBIENT, minecraft:bat, 10, 8, 8
3001, badlands, wythers:badlands_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3002, badlands, wythers:red_rock_canyon, MONSTER, minecraft:spider, 80, 4, 4
3003, badlands, wythers:red_rock_canyon, MONSTER, minecraft:zombie, 80, 4, 4
3004, badlands, wythers:red_rock_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
3005, badlands, wythers:red_rock_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
3006, badlands, wythers:red_rock_canyon, MONSTER, minecraft:creeper, 80, 4, 4
3007, badlands, wythers:red_rock_canyon, MONSTER, minecraft:slime, 80, 4, 4
3008, badlands, wythers:red_rock_canyon, MONSTER, minecraft:enderman, 5, 1, 4
3009, badlands, wythers:red_rock_canyon, MONSTER, minecraft:witch, 5, 1, 1
3010, badlands, wythers:red_rock_canyon, AMBIENT, minecraft:bat, 10, 8, 8
3011, badlands, wythers:red_rock_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3012, swamp, wythers:autumnal_swamp, MONSTER, minecraft:spider, 80, 4, 4
3013, swamp, wythers:autumnal_swamp, MONSTER, minecraft:zombie, 80, 4, 4
3014, swamp, wythers:autumnal_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3015, swamp, wythers:autumnal_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
3016, swamp, wythers:autumnal_swamp, MONSTER, minecraft:creeper, 80, 4, 4
3017, swamp, wythers:autumnal_swamp, MONSTER, minecraft:slime, 80, 4, 4
3018, swamp, wythers:autumnal_swamp, MONSTER, minecraft:enderman, 5, 1, 4
3019, swamp, wythers:autumnal_swamp, MONSTER, minecraft:witch, 5, 1, 1
3020, swamp, wythers:autumnal_swamp, MONSTER, minecraft:slime, 10, 1, 1
3021, swamp, wythers:autumnal_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3022, swamp, wythers:autumnal_swamp, CREATURE, minecraft:sheep, 12, 4, 4
3023, swamp, wythers:autumnal_swamp, CREATURE, minecraft:pig, 10, 4, 4
3024, swamp, wythers:autumnal_swamp, CREATURE, minecraft:chicken, 10, 4, 4
3025, swamp, wythers:autumnal_swamp, CREATURE, minecraft:cow, 10, 4, 4
3026, swamp, wythers:autumnal_swamp, CREATURE, minecraft:frog, 10, 2, 5
3027, swamp, wythers:autumnal_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
3028, swamp, wythers:autumnal_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3029, swamp, wythers:autumnal_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
3030, swamp, wythers:autumnal_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3031, swamp, wythers:waterlily_swamp, MONSTER, minecraft:spider, 80, 4, 4
3032, swamp, wythers:waterlily_swamp, MONSTER, minecraft:zombie, 80, 4, 4
3033, swamp, wythers:waterlily_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3034, swamp, wythers:waterlily_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
3035, swamp, wythers:waterlily_swamp, MONSTER, minecraft:creeper, 80, 4, 4
3036, swamp, wythers:waterlily_swamp, MONSTER, minecraft:slime, 80, 4, 4
3037, swamp, wythers:waterlily_swamp, MONSTER, minecraft:enderman, 5, 1, 4
3038, swamp, wythers:waterlily_swamp, MONSTER, minecraft:witch, 5, 1, 1
3039, swamp, wythers:waterlily_swamp, MONSTER, minecraft:slime, 10, 1, 1
3040, swamp, wythers:waterlily_swamp, MONSTER, minecraft:ocelot, 10, 1, 3
3041, swamp, wythers:waterlily_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3042, swamp, wythers:waterlily_swamp, CREATURE, minecraft:frog, 10, 2, 5
3043, swamp, wythers:waterlily_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
3044, swamp, wythers:waterlily_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3045, swamp, wythers:waterlily_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
3046, swamp, wythers:waterlily_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3047, swamp, wythers:waterlily_swamp, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3048, swamp, wythers:waterlily_swamp, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3049, jungle, wythers:bamboo_swamp, MONSTER, minecraft:spider, 80, 4, 4
3050, jungle, wythers:bamboo_swamp, MONSTER, minecraft:zombie, 80, 4, 4
3051, jungle, wythers:bamboo_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
3052, jungle, wythers:bamboo_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
3053, jungle, wythers:bamboo_swamp, MONSTER, minecraft:creeper, 80, 4, 4
3054, jungle, wythers:bamboo_swamp, MONSTER, minecraft:slime, 80, 4, 4
3055, jungle, wythers:bamboo_swamp, MONSTER, minecraft:enderman, 5, 1, 4
3056, jungle, wythers:bamboo_swamp, MONSTER, minecraft:witch, 5, 1, 1
3057, jungle, wythers:bamboo_swamp, MONSTER, minecraft:slime, 10, 1, 1
3058, jungle, wythers:bamboo_swamp, MONSTER, minecraft:ocelot, 10, 1, 3
3059, jungle, wythers:bamboo_swamp, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3060, jungle, wythers:bamboo_swamp, CREATURE, minecraft:frog, 10, 2, 5
3061, jungle, wythers:bamboo_swamp, CREATURE, whisperwoods:wisp, 13, 1, 3
3062, jungle, wythers:bamboo_swamp, AMBIENT, minecraft:bat, 10, 8, 8
3063, jungle, wythers:bamboo_swamp, AMBIENT, whisperwoods:moth, 10, 1, 3
3064, jungle, wythers:bamboo_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3065, jungle, wythers:bamboo_swamp, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3066, jungle, wythers:bamboo_swamp, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3067, river, wythers:icy_river, MONSTER, minecraft:spider, 80, 4, 4
3068, river, wythers:icy_river, MONSTER, minecraft:zombie, 80, 4, 4
3069, river, wythers:icy_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3070, river, wythers:icy_river, MONSTER, minecraft:skeleton, 80, 4, 4
3071, river, wythers:icy_river, MONSTER, minecraft:creeper, 80, 4, 4
3072, river, wythers:icy_river, MONSTER, minecraft:slime, 80, 4, 4
3073, river, wythers:icy_river, MONSTER, minecraft:enderman, 5, 1, 4
3074, river, wythers:icy_river, MONSTER, minecraft:witch, 5, 1, 1
3075, river, wythers:icy_river, MONSTER, minecraft:drowned, 10, 1, 1
3076, river, wythers:icy_river, AMBIENT, minecraft:bat, 10, 8, 8
3077, river, wythers:icy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3078, river, wythers:icy_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3079, river, wythers:icy_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3080, river, wythers:gravelly_river, MONSTER, minecraft:spider, 80, 4, 4
3081, river, wythers:gravelly_river, MONSTER, minecraft:zombie, 80, 4, 4
3082, river, wythers:gravelly_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3083, river, wythers:gravelly_river, MONSTER, minecraft:skeleton, 80, 4, 4
3084, river, wythers:gravelly_river, MONSTER, minecraft:creeper, 80, 4, 4
3085, river, wythers:gravelly_river, MONSTER, minecraft:slime, 80, 4, 4
3086, river, wythers:gravelly_river, MONSTER, minecraft:enderman, 5, 1, 4
3087, river, wythers:gravelly_river, MONSTER, minecraft:witch, 5, 1, 1
3088, river, wythers:gravelly_river, MONSTER, minecraft:drowned, 80, 1, 1
3089, river, wythers:gravelly_river, AMBIENT, minecraft:bat, 10, 8, 8
3090, river, wythers:gravelly_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3091, river, wythers:gravelly_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3092, river, wythers:gravelly_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3093, river, wythers:black_river, MONSTER, minecraft:spider, 80, 4, 4
3094, river, wythers:black_river, MONSTER, minecraft:zombie, 80, 4, 4
3095, river, wythers:black_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3096, river, wythers:black_river, MONSTER, minecraft:skeleton, 80, 4, 4
3097, river, wythers:black_river, MONSTER, minecraft:creeper, 80, 4, 4
3098, river, wythers:black_river, MONSTER, minecraft:slime, 80, 4, 4
3099, river, wythers:black_river, MONSTER, minecraft:enderman, 5, 1, 4
3100, river, wythers:black_river, MONSTER, minecraft:witch, 5, 1, 1
3101, river, wythers:black_river, MONSTER, minecraft:slime, 10, 1, 1
3102, river, wythers:black_river, AMBIENT, minecraft:bat, 10, 8, 8
3103, river, wythers:black_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3104, river, wythers:black_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3105, river, wythers:lantern_river, MONSTER, minecraft:spider, 80, 4, 4
3106, river, wythers:lantern_river, MONSTER, minecraft:zombie, 80, 4, 4
3107, river, wythers:lantern_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3108, river, wythers:lantern_river, MONSTER, minecraft:skeleton, 80, 4, 4
3109, river, wythers:lantern_river, MONSTER, minecraft:creeper, 80, 4, 4
3110, river, wythers:lantern_river, MONSTER, minecraft:slime, 80, 4, 4
3111, river, wythers:lantern_river, MONSTER, minecraft:enderman, 5, 1, 4
3112, river, wythers:lantern_river, MONSTER, minecraft:witch, 5, 1, 1
3113, river, wythers:lantern_river, MONSTER, minecraft:drowned, 80, 1, 1
3114, river, wythers:lantern_river, AMBIENT, minecraft:bat, 10, 8, 8
3115, river, wythers:lantern_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3116, river, wythers:lantern_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3117, river, wythers:lantern_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3118, river, wythers:savanna_river, MONSTER, minecraft:spider, 80, 4, 4
3119, river, wythers:savanna_river, MONSTER, minecraft:zombie, 80, 4, 4
3120, river, wythers:savanna_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3121, river, wythers:savanna_river, MONSTER, minecraft:skeleton, 80, 4, 4
3122, river, wythers:savanna_river, MONSTER, minecraft:creeper, 80, 4, 4
3123, river, wythers:savanna_river, MONSTER, minecraft:slime, 80, 4, 4
3124, river, wythers:savanna_river, MONSTER, minecraft:enderman, 5, 1, 4
3125, river, wythers:savanna_river, MONSTER, minecraft:witch, 5, 1, 1
3126, river, wythers:savanna_river, MONSTER, minecraft:slime, 10, 1, 1
3127, river, wythers:savanna_river, MONSTER, minecraft:ocelot, 10, 1, 3
3128, river, wythers:savanna_river, CREATURE, minecraft:frog, 10, 2, 5
3129, river, wythers:savanna_river, AMBIENT, minecraft:bat, 10, 8, 8
3130, river, wythers:savanna_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3131, river, wythers:savanna_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3132, river, wythers:savanna_river, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3133, none, wythers:tropical_forest_river, MONSTER, minecraft:spider, 80, 4, 4
3134, none, wythers:tropical_forest_river, MONSTER, minecraft:zombie, 80, 4, 4
3135, none, wythers:tropical_forest_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3136, none, wythers:tropical_forest_river, MONSTER, minecraft:skeleton, 80, 4, 4
3137, none, wythers:tropical_forest_river, MONSTER, minecraft:creeper, 80, 4, 4
3138, none, wythers:tropical_forest_river, MONSTER, minecraft:slime, 80, 4, 4
3139, none, wythers:tropical_forest_river, MONSTER, minecraft:enderman, 5, 1, 4
3140, none, wythers:tropical_forest_river, MONSTER, minecraft:witch, 5, 1, 1
3141, none, wythers:tropical_forest_river, MONSTER, minecraft:slime, 10, 1, 1
3142, none, wythers:tropical_forest_river, MONSTER, minecraft:ocelot, 10, 1, 3
3143, none, wythers:tropical_forest_river, CREATURE, minecraft:pig, 10, 4, 4
3144, none, wythers:tropical_forest_river, CREATURE, minecraft:chicken, 10, 4, 4
3145, none, wythers:tropical_forest_river, AMBIENT, minecraft:bat, 10, 8, 8
3146, none, wythers:tropical_forest_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3147, none, wythers:tropical_forest_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3148, none, wythers:tropical_forest_river, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3149, river, wythers:jungle_river, MONSTER, minecraft:spider, 80, 4, 4
3150, river, wythers:jungle_river, MONSTER, minecraft:zombie, 80, 4, 4
3151, river, wythers:jungle_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3152, river, wythers:jungle_river, MONSTER, minecraft:skeleton, 80, 4, 4
3153, river, wythers:jungle_river, MONSTER, minecraft:creeper, 80, 4, 4
3154, river, wythers:jungle_river, MONSTER, minecraft:slime, 80, 4, 4
3155, river, wythers:jungle_river, MONSTER, minecraft:enderman, 5, 1, 4
3156, river, wythers:jungle_river, MONSTER, minecraft:witch, 5, 1, 1
3157, river, wythers:jungle_river, MONSTER, minecraft:slime, 10, 1, 1
3158, river, wythers:jungle_river, CREATURE, minecraft:frog, 10, 2, 5
3159, river, wythers:jungle_river, AMBIENT, minecraft:bat, 10, 8, 8
3160, river, wythers:jungle_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3161, river, wythers:jungle_river, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
3162, river, wythers:jungle_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
3163, river, wythers:jungle_river, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
3164, river, wythers:badlands_river, MONSTER, minecraft:spider, 80, 4, 4
3165, river, wythers:badlands_river, MONSTER, minecraft:zombie, 80, 4, 4
3166, river, wythers:badlands_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3167, river, wythers:badlands_river, MONSTER, minecraft:skeleton, 80, 4, 4
